0	1.99e+02
1	1.07e+02
2	8.03e+01
3	6.02e+01
4	4.52e+01
5	3.39e+01
6	2.54e+01
7	1.91e+01
8	1.43e+01
9	1.08e+01
10	8.08e+00
11	6.08e+00
12	4.57e+00
13	3.44e+00
14	2.59e+00
15	1.95e+00
16	1.46e+00
17	1.08e+00
18	7.60e-01
19	4.68e-01
20	2.15e-01
21	8.10e-02
22	2.81e-02
23	6.44e-03
24	9.41e-04
25	1.40e-04
26	3.03e-05
27	5.40e-06
28	1.16e-06
29	2.31e-07
