0	2.30e+02
1	1.11e+02
2	8.32e+01
3	6.24e+01
4	4.68e+01
5	3.51e+01
6	2.64e+01
7	1.98e+01
8	1.49e+01
9	1.12e+01
10	8.38e+00
11	6.29e+00
12	4.73e+00
13	3.55e+00
14	2.67e+00
15	2.00e+00
16	1.49e+00
17	1.09e+00
18	7.60e-01
19	4.52e-01
20	1.76e-01
21	3.55e-02
22	5.50e-03
23	7.56e-04
24	1.74e-04
25	8.36e-05
26	1.61e-05
27	4.72e-06
28	1.95e-06
29	3.23e-07
